Country,Date,ARIMA_Forecast,Hybrid_Forecast,Linear_Regression_Forecast,Actual
North Macedonia,2030-11-01,-209.7450643755803,0.0,,
North Macedonia,2030-12-01,-214.71420593822188,0.0,,
North Macedonia,2031-01-01,-213.65804621871214,0.0,,
North Macedonia,2031-02-01,-233.54848699011313,0.0,,
North Macedonia,2031-03-01,-236.5348855228617,0.0,,
North Macedonia,2031-04-01,-217.11871763505346,0.0,,
North Macedonia,2031-05-01,-218.5445377474901,0.0,,
North Macedonia,2031-06-01,-215.01974868020557,0.0,,
North Macedonia,2031-07-01,-210.71269098476338,0.0,,
North Macedonia,2031-08-01,-214.53852463296468,0.0,,
North Macedonia,2031-09-01,-214.13240852825425,0.0,,
